"device","led","datetime","bits","tempC","rh","sys_tempC"
"beta","blue",2017-02-02 14:02:12,745,21.6,57.6,44
"beta","ir",2017-02-02 14:02:14,820,21.6,57.6,44
"beta","blue",2017-02-02 14:02:14,757,21.6,57.6,44
"beta","ir",2017-02-02 14:02:16,801,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:16,742,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:18,818,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:18,752,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:20,801,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:20,739,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:22,814,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:22,752,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:24,807,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:24,743,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:26,758,21.6,57.6,44
"beta","ir",2017-02-02 14:02:26,820,21.6,57.6,44
"beta","ir",2017-02-02 14:02:28,804,21.6,57.6,44
"beta","blue",2017-02-02 14:02:28,742,21.6,57.6,44
"beta","ir",2017-02-02 14:02:30,811,21.6,57.6,44
"beta","blue",2017-02-02 14:02:30,745,21.6,57.6,44
"beta","ir",2017-02-02 14:02:32,806,21.6,57.6,44
"beta","blue",2017-02-02 14:02:32,741,21.6,57.6,44
"beta","ir",2017-02-02 14:02:34,805,21.6,57.6,44
"beta","blue",2017-02-02 14:02:34,744,21.6,57.6,44
"beta","ir",2017-02-02 14:02:36,806,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:36,746,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:38,808,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:38,745,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:40,761,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:40,824,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:42,811,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:42,746,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:44,760,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:44,825,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:46,809,21.6,57.6,44.5
"beta","blue",2017-02-02 14:02:46,747,21.6,57.6,44.5
"beta","ir",2017-02-02 14:02:48,806,21.6,57.6,44.5
"beta","blue",2017-02-02 14:02:48,745,21.6,57.6,44.5
"beta","ir",2017-02-02 14:02:50,802,21.6,57.6,44.5
"beta","blue",2017-02-02 14:02:50,741,21.6,57.6,44.5
"beta","ir",2017-02-02 14:02:52,804,21.6,57.6,44.5
"beta","blue",2017-02-02 14:02:52,742,21.6,57.6,44.5
"beta","ir",2017-02-02 14:02:54,808,21.6,57.6,44.5
"beta","blue",2017-02-02 14:02:54,744,21.6,57.6,44.5
"beta","ir",2017-02-02 14:02:56,807,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:56,740,21.6,57.6,45.1
"beta","ir",2017-02-02 14:02:58,821,21.6,57.6,45.1
"beta","blue",2017-02-02 14:02:58,754,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:00,802,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:00,739,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:02,820,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:02,755,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:04,803,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:04,743,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:06,807,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:06,742,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:08,801,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:08,736,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:10,801,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:10,736,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:12,801,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:12,737,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:14,800,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:14,737,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:16,802,21.6,57.6,44
"beta","blue",2017-02-02 14:03:16,736,21.6,57.6,44
"beta","ir",2017-02-02 14:03:18,806,21.6,57.6,44
"beta","blue",2017-02-02 14:03:18,740,21.6,57.6,44
"beta","ir",2017-02-02 14:03:20,821,21.6,57.6,44
"beta","blue",2017-02-02 14:03:20,751,21.6,57.6,44
"beta","ir",2017-02-02 14:03:22,800,21.6,57.6,44
"beta","blue",2017-02-02 14:03:22,736,21.6,57.6,44
"beta","ir",2017-02-02 14:03:24,797,21.6,57.6,44
"beta","blue",2017-02-02 14:03:24,732,21.6,57.6,44
"beta","ir",2017-02-02 14:03:26,799,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:26,733,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:28,798,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:28,736,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:30,802,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:30,735,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:32,799,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:32,735,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:34,817,21.6,57.6,44.5
"beta","blue",2017-02-02 14:03:34,749,21.6,57.6,44.5
"beta","ir",2017-02-02 14:03:36,798,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:36,736,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:38,815,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:38,749,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:40,801,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:40,736,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:42,799,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:42,734,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:44,798,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:44,734,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:46,799,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:46,730,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:48,791,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:48,728,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:50,789,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:50,725,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:52,809,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:52,742,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:54,793,21.6,57.6,45.1
"beta","blue",2017-02-02 14:03:54,727,21.6,57.6,45.1
"beta","ir",2017-02-02 14:03:56,804,21.6,57.5,44.5
"beta","blue",2017-02-02 14:03:56,738,21.6,57.5,44.5
"beta","ir",2017-02-02 14:03:58,788,21.6,57.5,44.5
"beta","blue",2017-02-02 14:03:58,722,21.6,57.5,44.5
"beta","ir",2017-02-02 14:04:00,785,21.6,57.5,44.5
"beta","blue",2017-02-02 14:04:00,721,21.6,57.5,44.5
"beta","ir",2017-02-02 14:04:02,781,21.6,57.5,44.5
"beta","blue",2017-02-02 14:04:02,718,21.6,57.5,44.5
"beta","ir",2017-02-02 14:04:04,782,21.6,57.5,44.5
"beta","blue",2017-02-02 14:04:04,719,21.6,57.5,44.5
"beta","ir",2017-02-02 14:04:06,801,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:06,735,21.7,57.5,44.5
"beta","ir",2017-02-02 14:04:08,789,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:08,722,21.7,57.5,44.5
"beta","ir",2017-02-02 14:04:10,810,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:10,738,21.7,57.5,44.5
"beta","ir",2017-02-02 14:04:12,793,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:12,728,21.7,57.5,44.5
"beta","ir",2017-02-02 14:04:14,809,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:14,742,21.7,57.5,44.5
"beta","ir",2017-02-02 14:04:16,795,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:16,727,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:18,791,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:18,727,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:20,790,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:20,723,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:22,789,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:22,722,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:24,805,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:24,731,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:26,789,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:26,722,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:28,788,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:28,718,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:30,774,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:30,707,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:32,793,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:32,722,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:34,778,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:34,714,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:36,781,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:36,717,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:38,781,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:38,716,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:40,775,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:40,707,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:42,791,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:42,730,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:44,776,21.7,57.5,45.1
"beta","blue",2017-02-02 14:04:44,716,21.7,57.5,45.1
"beta","ir",2017-02-02 14:04:46,777,21.7,57.5,44
"beta","blue",2017-02-02 14:04:46,716,21.7,57.5,44
"beta","ir",2017-02-02 14:04:48,777,21.7,57.5,44
"beta","blue",2017-02-02 14:04:48,717,21.7,57.5,44
"beta","ir",2017-02-02 14:04:50,789,21.7,57.5,44
"beta","blue",2017-02-02 14:04:50,718,21.7,57.5,44
"beta","ir",2017-02-02 14:04:52,774,21.7,57.5,44
"beta","blue",2017-02-02 14:04:52,710,21.7,57.5,44
"beta","ir",2017-02-02 14:04:54,775,21.7,57.5,44
"beta","blue",2017-02-02 14:04:54,712,21.7,57.5,44
"beta","ir",2017-02-02 14:04:56,776,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:56,713,21.7,57.5,44.5
"beta","ir",2017-02-02 14:04:58,777,21.7,57.5,44.5
"beta","blue",2017-02-02 14:04:58,712,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:00,796,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:00,728,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:02,785,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:02,719,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:04,801,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:04,728,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:06,786,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:06,718,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:08,800,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:08,730,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:10,785,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:10,719,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:12,787,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:12,718,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:14,783,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:14,716,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:16,784,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:16,717,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:18,797,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:18,727,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:20,781,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:20,714,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:22,782,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:22,715,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:24,783,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:24,713,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:26,792,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:26,728,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:28,782,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:28,715,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:30,782,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:30,716,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:32,779,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:32,714,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:34,781,21.7,57.5,45.1
"beta","blue",2017-02-02 14:05:34,715,21.7,57.5,45.1
"beta","ir",2017-02-02 14:05:36,796,21.7,57.5,44
"beta","blue",2017-02-02 14:05:36,724,21.7,57.5,44
"beta","ir",2017-02-02 14:05:38,782,21.7,57.5,44
"beta","blue",2017-02-02 14:05:38,713,21.7,57.5,44
"beta","blue",2017-02-02 14:05:40,723,21.7,57.5,44
"beta","ir",2017-02-02 14:05:40,795,21.7,57.5,44
"beta","ir",2017-02-02 14:05:42,781,21.7,57.5,44
"beta","blue",2017-02-02 14:05:42,713,21.7,57.5,44
"beta","ir",2017-02-02 14:05:44,793,21.7,57.5,44
"beta","blue",2017-02-02 14:05:44,727,21.7,57.5,44
"beta","ir",2017-02-02 14:05:46,780,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:46,712,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:48,777,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:48,708,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:50,793,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:50,720,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:52,779,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:52,710,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:54,792,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:54,719,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:56,779,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:56,708,21.7,57.5,44.5
"beta","ir",2017-02-02 14:05:58,793,21.7,57.5,44.5
"beta","blue",2017-02-02 14:05:58,721,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:00,779,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:00,708,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:02,793,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:02,721,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:04,778,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:04,710,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:06,777,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:06,710,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:08,777,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:08,706,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:10,778,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:10,703,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:12,779,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:12,705,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:14,777,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:14,705,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:16,773,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:16,704,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:18,773,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:18,702,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:20,786,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:20,713,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:22,770,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:22,702,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:24,776,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:24,712,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:26,790,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:26,719,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:28,774,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:28,706,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:30,772,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:30,708,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:32,775,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:32,706,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:34,774,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:34,705,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:36,772,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:36,703,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:38,780,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:38,711,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:40,767,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:40,699,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:42,768,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:42,699,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:44,785,21.7,57.5,45.1
"beta","blue",2017-02-02 14:06:44,713,21.7,57.5,45.1
"beta","ir",2017-02-02 14:06:46,771,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:46,700,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:48,786,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:48,715,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:50,773,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:50,704,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:52,787,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:52,715,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:54,769,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:54,702,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:56,784,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:56,715,21.7,57.5,44.5
"beta","ir",2017-02-02 14:06:58,770,21.7,57.5,44.5
"beta","blue",2017-02-02 14:06:58,703,21.7,57.5,44.5
"beta","ir",2017-02-02 14:07:00,769,21.7,57.5,44.5
"beta","blue",2017-02-02 14:07:00,703,21.7,57.5,44.5
"beta","blue",2017-02-02 14:07:02,714,21.7,57.5,44.5
"beta","ir",2017-02-02 14:07:02,781,21.7,57.5,44.5
"beta","ir",2017-02-02 14:07:04,772,21.7,57.5,44.5
"beta","blue",2017-02-02 14:07:04,702,21.7,57.5,44.5
"beta","ir",2017-02-02 14:07:06,773,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:06,703,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:08,773,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:08,702,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:10,783,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:10,709,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:12,765,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:12,700,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:14,779,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:14,706,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:16,761,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:16,694,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:18,764,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:18,694,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:20,759,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:20,693,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:22,759,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:22,693,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:24,764,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:24,697,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:26,766,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:26,698,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:28,767,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:28,696,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:30,768,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:30,696,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:32,779,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:32,708,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:34,767,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:34,695,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:36,766,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:36,691,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:38,759,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:38,690,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:40,759,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:40,692,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:42,759,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:42,688,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:44,754,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:44,691,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:46,762,21.7,57.5,44
"beta","blue",2017-02-02 14:07:46,697,21.7,57.5,44
"beta","ir",2017-02-02 14:07:48,754,21.7,57.5,44
"beta","blue",2017-02-02 14:07:48,690,21.7,57.5,44
"beta","ir",2017-02-02 14:07:50,772,21.7,57.5,44
"beta","blue",2017-02-02 14:07:50,701,21.7,57.5,44
"beta","ir",2017-02-02 14:07:52,755,21.7,57.5,44
"beta","blue",2017-02-02 14:07:52,687,21.7,57.5,44
"beta","ir",2017-02-02 14:07:54,757,21.7,57.5,44
"beta","blue",2017-02-02 14:07:54,687,21.7,57.5,44
"beta","ir",2017-02-02 14:07:56,754,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:56,685,21.7,57.5,45.1
"beta","ir",2017-02-02 14:07:58,754,21.7,57.5,45.1
"beta","blue",2017-02-02 14:07:58,686,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:00,769,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:00,695,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:02,757,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:02,688,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:04,773,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:04,698,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:06,762,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:06,688,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:08,775,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:08,698,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:10,761,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:10,688,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:12,759,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:12,686,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:14,768,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:14,693,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:16,751,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:16,682,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:18,754,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:18,685,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:20,756,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:20,687,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:22,772,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:22,696,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:24,755,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:24,684,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:26,767,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:26,694,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:28,758,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:28,688,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:30,760,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:30,689,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:32,760,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:32,689,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:34,759,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:34,687,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:36,771,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:36,697,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:38,756,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:38,686,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:40,769,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:40,696,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:42,754,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:42,685,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:44,768,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:44,693,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:46,753,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:46,683,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:48,755,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:48,684,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:50,692,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:50,769,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:52,752,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:52,680,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:54,753,21.7,57.4,45.1
"beta","blue",2017-02-02 14:08:54,679,21.7,57.4,45.1
"beta","ir",2017-02-02 14:08:56,752,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:56,677,21.7,57.5,45.1
"beta","ir",2017-02-02 14:08:58,767,21.7,57.5,45.1
"beta","blue",2017-02-02 14:08:58,688,21.7,57.5,45.1
"beta","ir",2017-02-02 14:09:00,752,21.7,57.5,45.1
"beta","blue",2017-02-02 14:09:00,679,21.7,57.5,45.1
"beta","ir",2017-02-02 14:09:02,766,21.7,57.5,45.1
"beta","blue",2017-02-02 14:09:02,688,21.7,57.5,45.1
"beta","ir",2017-02-02 14:09:04,751,21.7,57.5,45.1
"beta","blue",2017-02-02 14:09:04,681,21.7,57.5,45.1
"beta","ir",2017-02-02 14:09:06,751,21.7,57.4,45.1
